,id,name,year,genre,ratingCount,bestRating,worstRating,ratingValue,directorMaxEffect,actorMaxEffect,writerMaxEffect,directorSumEffect,actorSumEffect,writerSumEffect,d动画,d悬疑,d剧情,d西部,d犯罪,d灾难,d传记,d科幻,d儿童,d歌舞,d奇幻,d家庭,d喜剧,d音乐,d惊悚,d运动,d历史,d古装,d爱情,d冒险,d恐怖,d动作,d战争,d武侠,y2011,y2012,y2013,y2014,y2015,y2016,y2017,y2018,y2019,y2020,y2021,y2022
1944,27041519,哀乐女子天团,2017,"['剧情', '音乐']",6636,10,2,6.6,53,1034,53,71,1443,78,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1945,27042526,胡杨的夏天,2017,"['喜剧', '爱情']",9362,10,2,5.1,1009,43014,12,1009,54388,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1946,27045442,钢铁飞龙之再见奥特曼,2017,"['动作', '科幻', '动画']",5754,10,2,2.6,568,15013,568,568,39911,568,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1947,27046399,秋野春潮,2017,"['剧情', '家庭']",317,10,2,4.7,9,56,9,9,65,9,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1949,27054612,笔仙咒怨,2017,"['悬疑', '惊悚']",800,10,2,3.1,13,31,13,13,91,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1950,27055302,罪恶终结者,2016,"['剧情', '犯罪']",87,10,2,3.4,28,1571,28,28,2213,33,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1951,27056299,那一场呼啸而过的青春,2017,"['剧情', '爱情']",7610,10,2,6.0,135,13537,20,135,25185,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1952,27056313,无罪之城,2017,"['动作', '犯罪']",460,10,2,2.9,4,232,2,4,344,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1953,27056322,花悸,2018,"['爱情', '科幻', '惊悚']",732,10,2,5.0,147,213,147,147,347,147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1954,27056323,末世人间道,2018,"['动作', '惊悚', '恐怖']",1392,10,2,5.3,29,70,29,29,104,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1955,27056324,灵契,2018,['奇幻'],437,10,2,4.1,134,546,0,134,800,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1957,27061554,再见时光,2017,"['剧情', '爱情', '同性']",1135,10,2,5.6,9,391,9,9,1006,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1958,27062757,时间牢笼,2020,"['剧情', '喜剧', '奇幻']",789,10,2,4.5,0,1571,0,0,3779,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1959,27062994,睡沙发的人,2017,"['剧情', '喜剧', '家庭']",9354,10,2,7.6,67,68,15,67,85,15,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960,27063305,守灵,2017,['惊悚'],1007,10,2,3.5,4,56,2,4,63,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1961,27063331,大雪冬至,2017,['剧情'],941,10,2,6.2,25,1335,25,25,1588,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1962,27063332,金珠玛米,2017,"['剧情', '历史', '西部']",778,10,2,5.6,59,1224,59,59,2597,62,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1963,27063335,捍卫者,2017,"['剧情', '历史', '战争']",18355,10,2,7.4,58,691,58,69,1759,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1964,27063867,逗爱熊仁镇,2019,"['喜剧', '爱情']",5181,10,2,4.5,42,11807,42,42,24314,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1965,27064946,蓝色列车,2020,['剧情'],599,10,2,5.3,1037,5046,1037,1037,5571,1041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1966,27065898,神探蒲松龄,2019,"['喜剧', '动作', '奇幻', '古装']",67033,10,2,3.8,24,19897,4,24,42728,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1967,27066362,娘子军传奇,2017,"['剧情', '战争']",847,10,2,2.2,18,1141,18,18,1693,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1968,27067697,冯梦龙传奇,2017,"['传记', '历史', '古装']",1947,10,2,6.6,45,141,1,45,446,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1969,27067713,曾经相爱的我们,2021,['爱情'],5895,10,2,2.8,4,19897,265,4,64078,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1970,27069377,淡蓝琥珀,2018,"['剧情', '悬疑']",3988,10,2,6.2,35,3366,455,35,8857,493,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1971,27069427,黄金兄弟,2018,"['动作', '犯罪']",47870,10,2,5.0,1399,25954,1684,1399,65838,3326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1972,27072615,杀瓜,2017,['剧情'],3287,10,2,5.5,68,1761,68,68,5022,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1973,27072747,云水,2018,['剧情'],363,10,2,6.2,1359,8452,1359,1359,22227,1366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1974,27073057,鼠胆英雄,2019,['喜剧'],71740,10,2,5.2,171,25060,171,268,67833,171,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1975,27073062,平静,2020,['剧情'],599,10,2,5.6,281,8043,281,281,8652,281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1976,27073079,碟仙,2019,"['惊悚', '恐怖']",6118,10,2,4.9,12,2836,12,12,3492,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1978,27073835,回到过去拥抱你,2019,"['爱情', '奇幻']",14682,10,2,4.6,29,16023,29,29,24109,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1980,27075252,夜以继夜,2019,"['剧情', '家庭']",285,10,2,5.3,37,2380,37,37,4119,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1981,27077266,米花之味,2017,['剧情'],23522,10,2,7.3,1062,828,1062,1062,849,1890,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1982,27078245,之子于归,2018,['剧情'],339,10,2,5.5,170,5421,170,170,5421,170,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1983,27079318,北方一片苍茫,2017,['剧情'],14417,10,2,6.7,247,170,247,247,171,247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1984,27081302,游泳,2016,['剧情'],218,10,2,5.4,29,3070,29,29,3178,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1985,27082116,夜半凶铃,2017,"['悬疑', '恐怖']",988,10,2,2.4,3,894,1,3,1674,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1986,27086953,战刀屠狼,2017,"['剧情', '犯罪']",334,10,2,2.6,1,32,1,1,95,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1988,27087882,亿万懦夫,2020,['喜剧'],6527,10,2,3.8,15,5891,15,15,14216,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1989,27089436,侧耳倾听3,2017,['剧情'],103,10,2,8.3,12,71,12,12,71,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1990,27090753,秦明·生死语者,2019,"['犯罪', '悬疑']",16435,10,2,4.0,85,8016,141,104,17458,141,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1991,27091323,诡井,2017,"['惊悚', '恐怖']",429,10,2,2.7,0,693,0,0,971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1992,27091376,五年模拟 三年高考,2017,"['剧情', '奇幻']",466,10,2,4.0,6,506,0,6,519,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1993,27092785,李茶的姑妈,2018,['喜剧'],300953,10,2,4.6,1336,14770,2,1336,24460,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1994,27093799,荒野加油站,2017,"['悬疑', '恐怖']",428,10,2,2.5,1,94,1,1,102,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1995,27097066,真爱禁区,2017,['爱情'],294,10,2,3.3,1,48,1,1,82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1996,27097816,罪途1之死亡列车,2018,"['剧情', '犯罪', '悬疑']",18968,10,2,6.6,230,3563,3,230,4176,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1998,27098602,日不落酒店,2021,['喜剧'],23155,10,2,3.0,22,14770,22,49,28688,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1999,27098619,乱世豪情,2017,['喜剧'],713,10,2,4.2,418,418,0,418,737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000,27098659,甩尾王,2017,"['动作', '爱情', '冒险', '运动']",433,10,2,3.8,6,174,4,6,363,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2001,27102476,第一炉香,2020,"['剧情', '爱情']",116364,10,2,5.0,26908,31302,9353,26908,113884,12759,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2002,27102569,悲伤逆流成河,2018,"['剧情', '爱情']",241517,10,2,5.8,695,6637,2328,695,24121,3023,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2003,27102739,中国蓝盔,2018,"['剧情', '动作', '战争']",7222,10,2,3.5,59,2486,59,72,3415,59,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2004,27103195,星期8,2017,"['剧情', '奇幻']",1315,10,2,3.4,6,4818,4,6,4960,5,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2005,27104330,李保国,2018,"['剧情', '传记']",1745,10,2,7.2,12,3478,13,12,7818,13,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2006,27104373,神偷大师,2017,"['喜剧', '爱情', '悬疑']",756,10,2,4.8,19,145,6,25,169,9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2007,27107265,杜丽娘,2017,"['爱情', '古装']",272,10,2,3.1,8,119,196,8,127,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,27107604,天下第一镖局,2018,"['动作', '古装']",1253,10,2,3.9,7,1944,0,7,8716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2009,27109174,武者,2019,['动作'],685,10,2,6.0,8,471,16,8,688,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2010,27109950,了不起的高二八班,2018,['剧情'],920,10,2,4.9,14,213,14,14,684,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,27110296,无名之辈,2018,"['剧情', '喜剧']",961042,10,2,8.0,2356,20243,2356,2356,59234,2480,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013,27114417,祖宗十九代,2018,"['喜剧', '奇幻']",109452,10,2,4.2,2771,15322,2771,2771,130791,2775,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2014,27114884,一家两口,2017,"['剧情', '喜剧']",235,10,2,4.7,0,613,0,0,820,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2015,27114911,猫与桃花源,2018,"['动画', '冒险', '家庭']",8456,10,2,6.0,179,662,179,179,1060,179,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016,27118877,功夫机器侠之北腿,2017,"['动作', '科幻']",655,10,2,3.0,73,7211,28,73,7465,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017,27121234,谜证,2017,"['剧情', '犯罪', '悬疑']",1295,10,2,5.4,2,3305,2,2,7062,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2018,27121890,请你记住我,2017,"['剧情', '爱情']",295,10,2,5.7,599,2334,599,599,3440,600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2019,27124695,智齿 智齒,2021,"['犯罪', '悬疑']",32495,10,2,7.2,2346,7594,311,2346,14518,553,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2020,27125448,疲城,2017,['剧情'],535,10,2,5.8,124,11,124,124,24,124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,27131218,肥龙过江 肥龍過江,2020,"['喜剧', '动作']",26967,10,2,4.7,180,8568,8403,180,32506,8426,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022,27131969,无名狂,2019,"['动作', '悬疑', '武侠']",2762,10,2,5.0,319,974,319,319,2675,319,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2023,27132180,我的拳王男友,2019,"['爱情', '运动']",3875,10,2,4.6,34235,2634,5441,34235,7374,5474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024,27133038,大梦西游4伏妖记,2018,"['喜剧', '动作', '奇幻']",1270,10,2,4.3,5,2222,3,5,4504,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2025,27133179,318号公路,2017,['剧情'],966,10,2,5.0,2,385,2,2,580,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2026,27133303,超时空同居,2018,"['喜剧', '爱情', '奇幻']",494726,10,2,6.8,236,25060,236,236,100309,259,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2027,27135473,阳台上,2019,['剧情'],45334,10,2,5.7,3671,26632,113,3671,28403,149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2028,27135550,齐天大圣·万妖之城,2018,"['奇幻', '冒险', '古装']",2760,10,2,4.7,63,1296,63,105,2907,105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2029,27140071,找到你,2018,"['剧情', '家庭']",195331,10,2,7.3,1848,7448,144,1848,21636,144,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2030,27145041,全职高手之巅峰荣耀,2019,"['剧情', '动画']",30538,10,2,5.5,17,3275,1,22,7038,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2031,27148198,十八洞村,2017,['剧情'],8824,10,2,6.8,77,3422,77,77,4768,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2032,27149818,胖子行动队,2018,"['喜剧', '动作']",77845,10,2,4.2,990,21229,16,990,61839,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2033,27155276,素人特工,2019,"['喜剧', '动作', '冒险']",37621,10,2,3.3,175,294605,1721,175,351107,1896,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2034,27156899,梭哈人生,2018,"['剧情', '喜剧', '爱情']",562,10,2,4.0,10,1731,10,10,3400,11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2035,27157647,暗夜良人,2018,"['剧情', '悬疑']",789,10,2,3.9,2,3402,2,2,3984,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2036,27157989,拿摩一等,2018,"['剧情', '爱情']",580,10,2,4.7,64,4293,2,64,13956,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2037,27166974,监狱犬计划,2018,"['剧情', '喜剧']",820,10,2,3.5,19,29496,2,19,30994,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2038,27169438,六连煞,2019,"['犯罪', '悬疑']",976,10,2,5.0,3,5536,3,3,11921,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2039,27170563,下海,2017,['剧情'],15992,10,2,7.0,130,8043,146,130,16127,277,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2040,27172891,大象席地而坐,2018,['剧情'],174901,10,2,8.1,4630,18972,4630,4630,44420,4630,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2041,27173227,倚天屠龙记之九阳神功,2022,"['动作', '武侠', '古装']",27565,10,2,3.5,8403,27592,8403,8472,76743,14830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2042,27175974,守边人,2017,['剧情'],705,10,2,6.5,22,2086,6,22,2661,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2043,27176717,熊出没·变形记,2018,"['喜剧', '动画', '冒险']",17358,10,2,6.8,229,4159,14,302,4301,28,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2044,27176831,五彩缤纷,2020,"['剧情', '家庭']",292,10,2,6.5,98,8795,98,98,9144,98,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2045,27179414,人间·喜剧,2019,['喜剧'],31711,10,2,3.3,457,10103,457,457,34049,462,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2046,27180759,送我上青云,2019,['剧情'],181627,10,2,7.0,1274,7198,1274,1274,15786,1274,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2047,27180883,沙海番外之蚌人,2018,['悬疑'],838,10,2,3.9,75,146,1514,75,239,1514,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2048,27180936,超自然事件之坠龙事件,2017,"['动作', '科幻']",974,10,2,3.4,50,693,50,50,1175,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2049,27180974,浴血广昌,2018,"['历史', '战争']",1069,10,2,4.4,45,326,2,62,730,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2050,27184309,冒牌监护人之寻宝闹翻天,2017,"['剧情', '喜剧']",735,10,2,3.4,3,10707,3,3,22434,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2051,27185404,金城档案,2017,['剧情'],391,10,2,6.7,28,1387,6,28,1734,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2052,27185558,在乎你,2019,['爱情'],4773,10,2,5.4,118,17436,118,118,20748,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2053,27186348,春潮,2019,"['剧情', '家庭']",70472,10,2,7.1,1616,29496,1616,1616,31493,1616,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2054,27191431,过春天,2018,['剧情'],301406,10,2,7.7,1468,8373,1468,1468,21954,1563,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2055,27192294,忍者通告,2018,['喜剧'],468,10,2,5.3,21,64,21,21,72,21,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2057,27195078,急先锋,2020,['动作'],76342,10,2,4.4,732,29477,732,732,55526,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2058,27195090,笔仙大战贞子2,2017,"['惊悚', '恐怖']",1746,10,2,4.7,40,114,40,40,114,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2059,27198151,在别处,2019,"['剧情', '爱情', '犯罪']",220,10,2,4.9,2,141,3,2,178,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2060,27199679,时空终点,2018,"['科幻', '悬疑', '惊悚']",309,10,2,2.9,6,34,6,6,67,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
