,id,name,year,url,image,datePublished,genre,language,duration,description,ratingCount,bestRating,worstRating,ratingValue,directorMaxEffect,actorMaxEffect,writerMaxEffect,directorSumEffect,actorSumEffect,writerSumEffect
1719,26847920,破梦游戏,2018,/subject/26847920/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2539192381.jpg,2018-11-09,"['动作', '冒险']", 汉语普通话,PT1H44M,影片主要讲述了少女江函（陈都灵饰），意外坠入一款众多年轻玩家聚集的名为《万梦千魂》的全息游戏中，并惊讶的发现自己父亲（佟大为饰）竟是游戏的设计者。但事情远不止这么简单，神秘游戏世界中隐藏着惊天的秘密，...,1558,10,2,3.6,135,8964,135,135,30737,154
1720,26848626,疯狂的疯狂,2016,/subject/26848626/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2374347477.webp,2016-08-26,"['喜剧', '犯罪', '悬疑']", 汉语普通话,PT1H49M,蛮横霸道的工头牛哥（任希宏 饰）跟工友意外拾到一麻袋的百万现钞，他们梦想屌丝逆袭迎来人生巅峰。结果纵情享乐时消息走漏，风情万种魅惑男人难自拔的烧烤店陈妹（张钰茜 饰）打上了主意，而隐匿暗处的“黑帮”何...,84,10,2,3.4,583,583,0,583,600,0
1721,26850326,欢乐喜剧人,2017,/subject/26850326/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2449680079.webp,2017-03-24,['喜剧'], 汉语普通话,PT1H27M,岳云鹏、艾伦、潘斌龙、张小斐、张泰维等一班国内最顶尖的喜剧人排练新春特别节目，因为争当主角导致排练失败。郭德纲老师为了新春特别版的《欢乐喜剧人》能顺利录制，带他们到澳门，一起封闭排练。可岳云鹏等人却各...,28166,10,2,2.6,368,13055,368,395,31291,412
1722,26850330,欲念游戏,2019,/subject/26850330/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2551984168.webp,2019-04-12,"['科幻', '犯罪', '悬疑']", 汉语普通话,PT1H49M,《欲念游戏》讲述在2020年，一代叱咤智能科技领域的风云人物郭实（郭涛饰），在经历丧女之痛后决定远离尘嚣，终日与智能机器人相伴。但一次意外的发生，郭实莫名沦为“杀人逃犯”，并一步步落入对方所设的陷阱中...,6347,10,2,2.9,3373,24026,171,3373,45065,175
1723,26851206,夜半哭声,2016,/subject/26851206/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2377514132.webp,2016-09-02,"['惊悚', '恐怖']", 汉语普通话,PT1H26M,杜可琳（刘俐儿 饰）和乔飞翰（刘一辰 饰）刚刚结婚没多久，本应该享受新婚燕尔的浪漫和快乐，然而，杜可琳发现家中竟然出现了科学无法解释的灵异事件，幽暗处传来的哭泣声、吱呀作响的门扉声、若隐若现的脚步声，...,726,10,2,2.5,21,113,3,21,165,3
1724,26853088,夜魔人,2016,/subject/26853088/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2372792830.webp,2016-09-09,"['悬疑', '惊悚']", 汉语普通话,PT1H29M,表面看来，赵子雨（维妮 饰）是一个活泼开朗，乐观健谈的姑娘，实际上，她却隐藏了一个秘密，儿时的一个诡异梦境至今依然纠缠和困扰着她，令她屡次失去理智，痛苦不堪，而这个秘密只有她最好的朋友祁雪儿（杨凯迪 ...,705,10,2,3.9,3,1450,3,3,2778,3
1725,26854366,玩命剧组,2016,/subject/26854366/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2373210021.webp,2016-09-02,"['悬疑', '惊悚', '恐怖']", 汉语普通话,PT1H29M,有三个青春靓丽的女孩，他们是当下所流行的女主播大军中的一员。每日里你侬我侬，虚情假意，和电脑显示屏另一面的陌生人甜言蜜语，期间孕育了多少杀机而全然无知。某天，女孩们受邀参加某个剧组的电影拍摄工作。这是...,282,10,2,2.7,2,38,2,2,87,2
1726,26854377,荒野女囚,2016,/subject/26854377/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2454604277.jpg,,"['剧情', '动作', '悬疑']", 汉语普通话,PT1H0M,一架武装直升机坠落于古道上，7位企图越狱的国际女囚狼狈的从飞机上走下来，突然从四面八方冲出来一群岛居的野蛮土著人将她们抓起来关在牢笼中，族长现身提出变态要求：土著人要和女囚来一场7V7的足球赛，女囚们...,206,10,2,2.9,0,118,38,0,340,38
1727,26855643,毛驴县令之赌命考官,2016,/subject/26855643/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2615172037.webp,2016-08-14,['喜剧'], 汉语普通话,PT1H32M,影片主要讲述了伍四六进京面圣，揭发考试弊案，不料招惹了九门提督阿克占，被他威逼利诱，麻翠姑在寿宴上收到了孤儿院捐款，对阿克占好感徒升。伍四六通过重新笔试，鉴别出作弊者，顺藤摸瓜，很快就要查到阿克占头上...,416,10,2,5.6,5,2135,3,5,2625,5
1728,26855716,骇故事之暗窗,2016,/subject/26855716/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2394563829.webp,2016-11-03,['恐怖'], 汉语普通话,PT1H30M,影片根据悬疑作家周浩晖的小说《黑暗中的女孩》改编：李晓琼（胡洁琼 饰）陪伴男友郭俊（陈烨林 饰）搬进了一幢偏僻幽静的小楼。她发现隔壁暗窗后藏着个神秘的小女孩，然而隔壁邻居却否认这个女孩的存在。李小琼追...,281,10,2,4.6,951,3929,951,951,5061,951
1729,26856010,四大美人之昭君捉鬼,2016,/subject/26856010/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2375191633.webp,2016-08-12,['惊悚'], 汉语普通话,PT1H4M,整日闲在宫中的王昭君，因为宫中传说，一时好奇仗着自己的功夫夜探宫中藏书阁，邂逅了一位老神仙和女鬼锦儿。为了能够再次让锦儿转世，在不停的调查中卷入了宫中的连环命案。夜晚她再次跑到藏书阁却发现老者已经不见...,384,10,2,2.6,17,24,3,17,24,3
1730,26856396,换个活法,2016,/subject/26856396/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2377288807.jpg,2016-09-01,['剧情'], 汉语普通话,PT1H39M,影片讲述了一位创业成功的青年企业家，在经历了人生的重大考验后，不顾家人反对，毅然放弃了现有的大好生活，决定“换个活法”……,51,10,2,5.4,87,1243,0,87,3034,0
1731,26857170,西谎极落之太爆太子太空舱,2017,/subject/26857170/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2498904492.webp,2017-09-06,['喜剧'], 汉语普通话 / 粤语,PT1H40M,狮子山下的香港，是一个谎言也被美化成「语言艺术」的荒谬都市，要骗得到别人，先要骗到自己，在这繁华都市的一个贫困角落，是一个个比劏房更非人道的「太空舱」，在这些六迟x四迟的棺材式住宅中，住一班快要连自己...,7918,10,2,6.0,50,1815,132,67,7737,182
1732,26857617,骇故事之招魂,2016,/subject/26857617/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2397920862.webp,2016-11-10,"['悬疑', '惊悚', '恐怖']", 汉语普通话,PT1H30M,报社主编于蕾（葛布 饰）及其助理欧阳元（江南 饰）调查灵异新闻素材时，无意间牵扯出一桩几十年前的校舍重复自杀的旧案，于蕾本身也陷入危险当中，在欧阳元和他的朋友季海（袁家欢 饰）的帮助下，三人终于查明了...,495,10,2,6.0,12,675,951,12,751,951
1733,26857640,豪门少女寂寞心,2016,/subject/26857640/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2374538556.webp,2016-08-17,['爱情'], 汉语普通话,PT1H28M,阮清恬（冯芷墨 饰）的母亲很早就过世了，父亲再婚后，一个贪婪的女人成为了她的继母。在继母的安排下，阮清恬参加了相亲，对象是门当户对的任家的大少爷。任浩铭（孙伟伦 饰）以为任家大少爷指的是他，而他和阮清...,143,10,2,3.6,13,100,2,13,106,3
1734,26857654,转型团伙,2019,/subject/26857654/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2553741576.jpg,2019-04-19,['喜剧'], 汉语普通话,PT1H30M,过气影帝宇哥（吴镇宇饰）与当红童星费曼（费曼饰）因一场拍摄意外而陷入黑帮纷争的故事。失忆的宇哥意外“入戏”，以为自己就是真正的社团大哥，为了赚钱照顾儿子决定重出江湖，殊不知时代已经改变，引发一连串令人...,5411,10,2,3.3,19889,19889,3,19910,33197,3
1736,26857951,大导归来,2018,/subject/26857951/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2510813842.jpg,2018-02-09,['喜剧'], 汉语普通话,PT1H35M,在这个鱼龙混杂并如日中天的如同一锅东北大乱炖的中国电影市场。天时娱乐的老总李四海，泛亚国际的最高执行官唐斯理以及拥有全国范围5000块屏幕的晴空国际董事长岳小康，这三个在影视界最具有权威的超级巨头居然...,590,10,2,3.5,1489,1489,1489,1489,4159,1489
1737,26857964,向阳的日子,2018,/subject/26857964/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2510707680.jpg,2018-06-18,['剧情'], 汉语普通话,PT1H37M,张向阳1岁的时候母亲病逝，父亲张恒远再婚，向阳跟着奶奶在大伯家长大。向阳10岁的时候，奶奶去世，张向阳不得不回到新家。面对与自己生疏淡漠的儿子，张恒远感到非常歉疚，主动亲近向阳，花更多时间陪伴向阳，父...,701,10,2,6.0,19,1872,19,19,3693,19
1738,26858157,毛驴县令之草鞋公主,2016,/subject/26858157/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2615156309.webp,2016-09-04,['喜剧'], 汉语普通话,PT1H27M,主要讲述了相辅布阿布受国王之托来大清国寻找大公主，伍四六奉旨协助调查，二公主却从中作梗，最终布阿布通过一串项链，认出大公主就是麻翠姑，麻翠姑大呼误会，说出了项链的主人，真公主找到了，她却不愿意离开清河...,371,10,2,5.4,5,2135,12,5,3310,12
1739,26858158,毛驴县令之打虎上山,2016,/subject/26858158/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2615168077.webp,2016-08-21,['喜剧'], 汉语普通话,PT1H30M,影片主要讲述了郎贵妃的妹妹永珍姑娘因错走道路被劫上了卧虎山。清河县令伍四六卧底上山，成了山上的六寨主。担忧丈夫的安危，麻翠姑也潜伏进山的故事。,355,10,2,5.3,5,2135,115,5,2748,115
1740,26858159,毛驴县令之虎口拔牙,2016,/subject/26858159/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2615174774.webp,2016-09-11,['喜剧'], 汉语普通话,PT1H29M,清河县最近常常有壮年男子失踪，引来一阵恐慌，国舅爷来清河县督办此案，却也遭到了被绑架的结局。伍四六只身前往黑煤窑调查案情，却遭遇了与黑矿主女儿牛香香的爱情。在牛香香的帮助下，伍四六成功救出国舅爷。,323,10,2,5.6,5,2135,12,5,3227,12
1741,26858162,毛驴县令之天外来客,2016,/subject/26858162/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2678504416.webp,2016-08-28,['喜剧'], 汉语普通话,PT1H30M,清河县来了两个神汉，借助天降陨石和各种法术招摇撞骗，伍四六在揭发他们的过程中，又碰上了神汉预言的日食天遣。导致越来越多的民众卷入了邪教的大潮，甚至连麻翠姑都投到对方名下。,366,10,2,5.0,5,2135,3,5,2794,5
1742,26858163,毛驴县令之宛如格格,2016,/subject/26858163/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2679747530.webp,2016-08-28,['喜剧'], 汉语普通话,PT1H30M,宛如格格逃婚来到清河县，却因无银两而陷入困境，无奈中以借为名偷入一户人家，却看到了大清库银，于是隐藏身份向县令伍四六举报，举报之人是战功显赫连皇上都要敬三分的退休将军。宛如咬住常胜不放，伍四六暗中调查...,317,10,2,5.0,5,2135,490,5,2875,492
1743,26858164,毛驴县令之五官争功,2016,/subject/26858164/,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2679748940.webp,2016-08-21,['喜剧'], 汉语普通话,PT1H33M,伍四六治县有方，皇上表彰了伍四六，并表示额外再表彰一人，人选由伍四六推荐，夫人麻翠姑有否决权。此令一出，主簿与四个班头皆不淡定，五官为这个荣誉展开明争暗斗。适时县里发生一宗命案，而案件关系到多年前……,263,10,2,5.5,5,2135,0,5,2634,0
1744,26858165,毛驴县令之一奶同胞,2016,/subject/26858165/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2615244526.webp,2016-09-04,['喜剧'], 汉语普通话,PT1H33M,主要讲述了伍四六原来有一个救过他命的双胞胎哥哥伍四五，这让伍四六非常开心，并帮助伍四五在清河县开了一家生产农肥的工厂。京城出现地沟油，皇上派人来秘查，伍四五迷倒伍四六冒名顶替，成功的骗过皇上派来的钦差...,359,10,2,5.6,5,2135,12,5,2923,12
1745,26860031,不可抗力爱上你,2016,/subject/26860031/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2375434705.jpg,2016-08-20,"['剧情', '爱情', '同性']", 汉语普通话,PT1H14M,经过了一番波折，谢炎（孟瑞 饰）和舒念（王博文 饰）总算化解了误会，重修旧好，然而，谢炎很明确的感受到，舒念对自己的态度改变了，曾经的亲密无间再也不在，取而代之的是遮遮掩掩的欲言又止。一次偶然之中，舒...,7914,10,2,6.8,26,511,165,26,1106,188
1746,26861033,小魔仙之黑魔法来袭,2016,/subject/26861033/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2375915808.jpg,2016-09-02,"['剧情', '儿童', '奇幻']", 汉语普通话,PT1H30M,某天，一位名叫童飞扬的小男孩闯进了一个神秘的阁楼，误打误撞解开了封印，释放了邪恶的黑衣夫人。童飞扬发现了黑衣夫人想占领世界的阴谋，在妈妈白羽天使的帮助下化身小魔仙，与黑衣夫人展开精彩的魔法战斗。,247,10,2,2.6,2,492,75,2,640,75
1747,26861685,红海行动,2018,/subject/26861685/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2514119443.jpg,2018-02-16,"['动作', '战争']", 汉语普通话 / 阿拉伯语 / 英语 / 索马里语 / 粤语,PT2H18M,中东国家伊维亚共和国发生政变，武装冲突不断升级。刚刚在索马里执行完解救人质任务的海军护卫舰临沂号，受命前往伊维亚执行撤侨任务。舰长高云（张涵予 饰）派出杨锐（张译 饰）率领的蛟龙突击队登陆战区，护送华...,968278,10,2,8.3,6643,38295,63,6643,96815,108
1748,26862259,乘风破浪,2017,/subject/26862259/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2408407697.jpg,2017-01-28,"['剧情', '喜剧']", 汉语普通话,PT1H42M,赛车手阿浪（邓超 饰）一直对父亲（彭于晏 饰）反对自己的赛车事业耿耿于怀，在向父亲证明自己的过程中，阿浪却意外卷入了一场奇妙的冒险。他在这段经历中结识了一群兄弟好友，一同闯过许多奇幻的经历，也对自己的...,549282,10,2,6.8,10387,36422,10387,10387,111158,10397
1749,26862972,中二病少女要拯救世界,2016,/subject/26862972/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2376359429.webp,2016-09-03,['喜剧'], 汉语普通话,PT1H8M,中二病少女张文文有着较为严重的中二情结，在生活中不时进入自己的中二世界里幻想各种各样的情景，但是她的这种行为被周围人所不解和排挤。 新学期伊始，学校鼓励学生组织各种社团活动，张文文与和自己同样有着中二...,109,10,2,3.1,0,1929,1,0,2457,1
1750,26864092,吃孩子,2016,/subject/26864092/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2562624400.jpg,2016-09-01,['奇幻'], 汉语普通话,PT1H5M,根据朱昱作品《我与女人商量吃孩子事宜》改编。 臧青要做一个行为：自己的孩子被自己或狗吃，孩子需要从妈妈肚子里流产出来，从怀孕之后的三个月。为此臧青要找女为他生一个。,253,10,2,3.9,607,607,607,607,1046,607
1751,26864182,一纸婚约,2017,/subject/26864182/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2524311102.jpg,2017-04-29,"['剧情', '爱情']", 汉语普通话,PT1H33M,叶子（刘熙阳 饰）为了买房和男朋友（张一山 饰）结婚，不惜与大学教授王枫（张辉 饰）假结婚，看似一切进展顺利的时候，却遭遇男友移情别恋，这令叶子万念俱灰，只能靠酒精来麻痹自己，与此同时，王枫因为一场意...,7206,10,2,2.7,37,33919,37,37,50778,42
1752,26865401,看见我和你,2016,/subject/26865401/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2377672066.jpg,2016-09-08,"['动作', '爱情']", 汉语普通话,PT1H34M,"朱哲宇（唐禹哲 饰）在一家IT公司里担任部门主管的职务，他有一个交往许久的女友黄小逸（刘璇 饰），黄小逸是一个喜欢看漫画的二次元女孩，脑袋里整天塞满了古灵精怪的奇思妙想，他们两人之间的感情十分要好。
...",417,10,2,2.7,10,1372,1,10,3603,1
1753,26865690,恐怖理发店,2017,/subject/26865690/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2406903891.webp,2017-01-06,"['爱情', '悬疑', '惊悚']", 汉语普通话,PT1H29M,位于深山小镇的理发店发生的一系列灵异奇闻，殷果儿、任青安、姜星丘等人陷入危难绝境中无法脱身，和理发店有关联的人物接连被惨绝杀害，血腥残暴引来人心惶惶，而抽丝剥茧之后的真相更加令人心惊胆战。,1110,10,2,2.1,21,124,21,21,236,21
1754,26866174,邹碧华,2017,/subject/26866174/,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2506257419.jpg,2017-10-14,['剧情'], 汉语普通话,PT1H24M,邹碧华是上海的一名普通而又不普通的法官，他为了自己的事业鞠躬尽瘁，上影集团根据他的先进事迹创作拍摄电影《邹碧华》。,1311,10,2,5.3,17,788,48,17,2468,50
1755,26866820,斗艳,2016,/subject/26866820/,https://img9.doubanio.com/view/photo/s_ratio_poster/public/p2377673254.webp,2016-09-10,"['喜剧', '爱情']", 汉语普通话,PT1H28M,讲述的是都市职场女性爱情、生活、事业的故事。三个女人为了抢夺能改变自己命运的男人，展开“斗艳”攻势。她们由曾经的单纯青涩，一步步变为攻于心计的都市“厉人”。 女主角利用她的单纯朴实成功吸引男主角的目光...,155,10,2,3.2,6,1742,1,6,2676,1
1756,26868408,黄金花,2017,/subject/26868408/,https://img2.doubanio.com/view/photo/s_ratio_poster/public/p2520198192.jpg,2017-11-13,['剧情'], 汉语普通话 / 粤语,PT1H31M,黄金花(毛舜筠 饰)与老公(吕良伟 饰) 合力照顾患有自闭症的儿子(凌文龙 饰) 20 年，辛苦而重复的生活让丈夫背离了本以摇摇欲坠的家庭。面对残破狼藉的生活，黄金花产生了不计后果报复一切的想法，天真...,7309,10,2,6.4,29,5365,29,29,9634,29
